Source,Target
193531525,1289490764
24185976,161318765
21370196,151201029
58956616,140172145
33849332,223822909
5124864,100066346
71999127,150468666
4068193,25974101
23923803,202697423
79619799,125749732
2613432,126744593
25974101,173304897
21491767,153976015
98285908,4210087915
99065089,190082696
74801974,102335020
4432739,157725225
8204097,1344073410
99065089,142606810
25974101,154425047
59553526,139264467
98677209,151746483
52418104,151201029
1850255,16097986
44461941,170201317
99464096,921990950
4654613,124055696
99065089,859038795
98677209,921990950
138006243,1289490764
7882870,24354313
71999127,130238516
32971472,183519381
32971472,177877127
52357470,153718931
20231570,118564535
17974374,121820613
51556381,168635309
33213144,1292875679
16391192,154099455
4575257,154570441
70931966,126596746
161046081,1282105669
76903346,148283060
9360294,16733864
51556381,108290504
70931966,1282105669
4432739,162608824
5124864,223532165
23923803,223822909
185261750,1327163397
40347166,100532134
21250087,134560555
21250087,192455969
22299242,1343871089
9360294,865915315
8087733,123387679
241749,16733864
55732556,204730241
63966007,180923762
25217355,170897317
98285908,118564535
7882870,204337017
95457486,181369854
33849332,3018483916
130701444,1299303238
8692664,24354313
98677209,4210153126
36258959,191208505
8961855,861853513
26092322,145872427
5124864,165143802
62318514,118564535
25974101,141596103
98251732,165932596
5681781,157773358
4577782,180923762
43439940,180670191
204250578,1316535847
90267481,4210140884
63135867,4210119109
5124864,146655781
33849332,103635307
28407311,157773358
98358874,130828816
36258959,201537933
17974374,1312222531
5023651,1335113835
70931966,2802164966
8204097,145847075
70931966,1334819555
8692664,114457229
91136226,157674565
52099693,204337017
91136226,122140584
36258959,1327163397
8692664,189590672
87216513,118347636
31746571,135140700
53964585,154425047
155781252,1289490764
66946132,174306211
25254941,205237279
57206974,150744194
79510175,111979921
32597200,130769515
32021983,185261750
68618741,181343428
76134821,168635309
223532165,1306266525
62916508,1334819555
31746571,161593684
43439940,103635307
219193219,1286329397
23923803,157614274
84884186,162608824
28290843,162608824
98704320,114090438
79619799,114531698
39804081,1344073410
65837984,166337079
53964585,159176309
63135867,154526488
25974101,126307644
848706,129604602
27804330,108290504
129975664,1289490764
79619799,182534213
70931966,193662353
24943067,154526488
63966007,4210140884
86987016,200769079
8204097,118347636
62916508,183067930
62916508,188538660
75951250,277688954
39804081,200769079
8692664,20089843
71999127,154425047
183935753,1334819555
60134161,197347611
83816512,161046081
5124864,28166907
79619799,129774422
4432739,122140584
8692664,184942183
98251732,189158943
56590836,181391015
87216513,174216632
848706,56590836
68618741,130442723
55143463,154570441
33849332,146416000
16391192,122140584
78650965,173304897
5023651,193531525
33213144,126520041
99464096,2799853436
95674353,193662353
96673099,157485424
78650965,4210119109
138006243,1344073410
32389192,121820613
90610280,205237279
19820366,193531525
59553526,219193219
86501945,111979921
32597200,118347636
63190737,100532134
78577930,153648349
76569877,130701444
27837315,100930933
130701444,1289490764
22299242,192455969
58610484,114457229
55143463,129604602
86987016,159176309
46247651,135310074
86987016,153976015
65837984,170897317
99464096,154099455
4575257,102335020
5681781,145311948
24943067,125839683
39343248,162608824
83816512,1282311441
76835614,121820613
86987016,162608824
39555362,121934306
86987016,170201317
71267560,102335020
56590836,102335020
25254941,130769515
157614274,1292875679
193662353,1335113835
46247651,129604602
2613432,157725225
18014758,165932596
24354313,184942183
8087733,200719446
86519309,168635309
4068193,129774422
135310074,1321296531
82497590,219193219
24943067,103635307
24354313,161593684
82497590,121820613
8961855,122140584
97565354,161318765
130701444,1288214837
78650965,116067653
45084792,129604602
848706,177725633
74801974,177877127
36258959,204722609
60134161,151201029
22299242,174306211
52099693,145872427
166337079,1335113835
9360294,121748325
79619799,174306211
63190737,126744593
21250087,162608824
5023651,200769079
72951846,1286329397
8204097,177725633
8204097,154570441
20089843,150468666
39422238,169521973
17974374,140172145
4654613,146655781
51556381,114832834
75027704,193775966
919571938,1289490764
9617848,47508984
75027704,223822909
97565354,193662353
40120149,255234318
8692664,277688954
17145004,129604602
98358874,165932596
78577930,142606810
84884186,183067930
99464096,867280407
71999127,130442723
21491767,114531698
177725633,1299303238
34352273,177877127
86501945,188538660
44461941,111088046
98704320,107672454
39555362,114027177
20089843,140172145
33849332,114395901
76134821,2279609970
35440088,170897317
4575257,202697423
92446798,165143802
97018004,200296433
57206974,204337017
91136226,204337017
63634437,114531698
32971472,1343871089
241749,2279609970
83816512,154425047
68618741,103163165
70931966,177877127
5388228,4210119109
200777214,1299303238
70931966,146399215
79238269,151201029
18014758,126307644
5023651,184565670
25974101,102197404
40347166,181391015
87216513,1330342723
80281795,204730241
24943067,187531555
5023651,172675005
79576946,183519381
8692664,20231570
63135867,103163165
130828816,1283280774
79576946,154130895
4575257,133731052
848706,25217355
204337017,1335113835
8961855,187531555
69737025,154526488
27837315,130442723
5681781,25974101
155781252,1299303238
20089843,134560555
9360294,2802934949
21370196,126596746
74973139,1289243028
84884186,121797337
82880672,114395901
78650965,157614274
5023651,12097938
43439940,2802164966
69737025,4210145102
5681781,25217355
59553526,162608824
16733864,108290504
43439940,177725633
887064364,1330342723
39804081,124227911
72951846,102322142
17974374,150744194
204730241,1316535847
21250087,177725633
86519309,161046081
59553526,154099455
69737025,2738703131
24943067,150468666
4577782,223822909
24354313,126307644
76903346,181391015
8692664,146655781
9360294,114531698
25254941,168719708
98677209,157674565
58956616,168635309
66946132,193775966
4575257,188538660
24943067,173911158
19894307,130828816
44260953,129774422
32597200,197323543
28407311,153718931
70931966,1316902750
34352273,126596746
80281795,114027177
56590836,4210125099
32021983,202697423
848706,165779595
33213144,153718931
5124864,145872427
8087733,27837315
24943067,204250578
74973139,100532134
84884186,204465549
25974101,169381384
18014758,151201029
25217355,102322142
21370196,162608824
76134821,111979921
55769427,146416000
43406934,2799503643
5023651,157773358
91045830,180670191
57206974,157773358
130828816,1299303238
39343248,133731052
7882870,174306211
63135867,1344073410
47508984,1344073410
169381384,1292875679
24603500,126596746
53964585,153976015
9224756,139660479
22299242,150468666
27357992,125839683
82880672,170215575
75027704,131249849
16097986,102335020
32971472,129774422
66946132,1327163397
97565354,134560555
57206974,169381384
39422238,108290504
80281795,168635309
24354313,200777214
80281795,145311948
861853513,4210119109
68618741,219193219
25217355,146399215
71999127,161593684
83816512,122411786
83816512,1282105669
151746483,1334627681
8692664,145608581
18014758,121934306
92446798,204465549
63634437,192455969
20089843,193775966
99065089,137902535
8204097,102322142
91136226,173911158
5124864,121797337
153976015,1282105669
47508984,174306211
5681781,36258959
86519309,123044942
55769427,154425047
59270414,139264467
86987016,135140700
8204097,51556381
99065089,193775966
99043593,121797337
27804330,165733156
63634437,174306211
18014758,146399215
193531525,1321296531
98358874,100066346
33849332,189590672
95457486,181547552
47508984,114531698
32597200,151201029
66946132,130442723
59553526,1306266525
76835614,170897317
37461747,184942183
45084792,141596103
87216513,165143802
157725225,1330342723
36258959,190082696
154425047,1334819555
21491767,192455969
241749,1282311441
24943067,219193219
60134161,189158943
88273585,1294671590
98358874,204983213
63634437,1334627681
5124864,138006243
79817857,219193219
84218800,130442723
65837984,124055696
5124864,121748325
39555362,161318765
98358874,116953780
8692664,114395901
28166907,194450716
71999127,130828816
138689650,1283280774
32389192,223822909
33849332,103163165
17974374,154130895
8961855,57206974
8204097,100930933
7882870,122411786
74656192,130238516
28407311,1282311441
75951250,165779595
25974101,1282105669
5023651,114090438
98704320,138689650
97018004,114395901
145608581,1327163397
97018004,106165777
8692664,183067930
9617848,36243813
63135867,1334819555
5681781,130238516
4575257,157725225
4068193,139264467
5124864,16733864
40120149,107672454
63135867,169521973
76130692,4210145102
63966007,122140584
53964585,102197404
9360294,881766915
43439940,114457229
21370196,154425047
32389192,165143802
185443292,1288882113
24603500,1343871089
7882870,76903346
96673099,277688954
8204097,153648349
58956616,188538660
83816512,169381384
82880672,103163165
52357470,174216632
848706,130769515
60134161,183935753
55769427,1294671590
99464096,205349734
27357992,177725633
5124864,183935753
5124864,40347166
55143463,2802164966
32021983,145872427
98285908,180670191
98251732,1335113835
99464096,154130895
52357470,106165777
62916508,126520041
5388228,2801851002
63634437,157614274
5388228,33849332
5388228,4210126298
63634437,146399215
4575257,27804330
28407311,181547552
22299242,121934306
24603500,196272386
8692664,122411786
5681781,204983213
40347166,114090438
184565670,1294671590
241749,166825849
95457486,146399215
9360294,913481162
8692664,84218800
91045830,177725633
78577930,100930933
71267560,111979921
241749,107672454
33849332,1282311441
20089843,142606810
8204097,157773358
921990950,1294671590
136199984,1321296531
4068193,162608824
25217355,200763008
83019370,149213910
80281795,157614274
76134821,193662353
96673099,121797337
63966007,184942183
43439940,196272386
99065089,114457229
90267481,173304897
95457486,154099455
35440088,131249849
32971472,151746483
861853513,2802934949
86987016,118564535
68618741,1283280774
79510175,2802934949
5681781,162608824
5023651,130701444
55143463,100930933
46247651,150468666
45129253,143302722
21491767,129774422
95457486,913481162
63634437,4210119109
39804081,161103922
95457486,154130895
44461941,138006243
145608581,1306266525
70931966,135598925
12315562,114027177
83816512,151201029
4575257,196272386
83816512,170897317
31512782,200763008
27804330,183935753
22299242,200719446
98285908,165932596
59553526,103635307
86519309,192619145
32021983,102335020
82880672,132053463
97018004,183519381
58610484,102322142
71999127,204250578
63135867,103635307
25217355,174306211
9360294,192455969
24603500,138689650
7882870,65837984
39343248,169381384
76903346,146655781
31746571,151746483
204250578,1288882113
39343248,1282105669
40347166,154099455
63190737,277688954
86519309,135598925
205783295,1292875679
8692664,204465549
43406934,111979921
63966007,129774422
98704320,153718931
32597200,123044942
79510175,100930933
99065089,189590672
5124864,149213910
78650965,149899117
201537933,1299303238
16391192,1306266525
57206974,146399215
80281795,160993911
99464096,177877127
20089843,137902535
57206974,138689650
74973139,1343871089
32389192,2801851002
21370196,173911158
70640408,1335113835
34352273,142263535
40120149,137902535
57206974,153976015
76903346,138006243
99065089,118564535
66862912,180923762
200763008,1282105669
27804330,1344073410
8692664,126520041
8692664,122140584
19894307,184942183
8961855,21491767
40120149,165733156
44260953,189158943
887064364,1292875679
19820366,157674565
881427289,1299303238
19820366,180670191
99464096,195460627
32597200,200777214
39555362,130769515
45084792,1335113835
4654613,135140700
22465464,185261750
84218800,193775966
7882870,135598925
4654613,185261750
9360294,74775410
55769427,183935753
70931966,165690674
21491767,193662353
25217355,126520041
161046081,1283280774
55143463,200719446
39343248,102197404
55732556,159176309
22299242,180670191
165143802,1316902750
96673099,129604602
9360294,79510175
33849332,154526488
99043593,135310074
5388228,153297377
84884186,123387679
55732556,184840846
32971472,2802934949
60134161,141596103
71052956,100930933
5388228,154425047
43439940,134560555
4432739,15057530
91136226,1283280774
4577782,22465464
28166907,139264467
71999127,1343551460
19894307,187531555
47508984,145487455
84218800,1292875679
5023651,153976015
45129253,183519381
136199984,1289243028
